Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Malawi,MWI,2015,Arable land (% of land area),AG.LND.ARBL.ZS,40.3054730589733
Malawi,MWI,2014,Arable land (% of land area),AG.LND.ARBL.ZS,40.3054730589733
Malawi,MWI,2013,Arable land (% of land area),AG.LND.ARBL.ZS,40.3054730589733
Malawi,MWI,2012,Arable land (% of land area),AG.LND.ARBL.ZS,39.7751378871447
Malawi,MWI,2011,Arable land (% of land area),AG.LND.ARBL.ZS,38.1841323716589
Malawi,MWI,2010,Arable land (% of land area),AG.LND.ARBL.ZS,39.2448027153161
Malawi,MWI,2009,Arable land (% of land area),AG.LND.ARBL.ZS,37.1234620280017
Malawi,MWI,2008,Arable land (% of land area),AG.LND.ARBL.ZS,36.5931268561731
Malawi,MWI,2007,Arable land (% of land area),AG.LND.ARBL.ZS,31.8201103097157
Malawi,MWI,2006,Arable land (% of land area),AG.LND.ARBL.ZS,35.0021213406873
Malawi,MWI,2005,Arable land (% of land area),AG.LND.ARBL.ZS,33.9414509970301
Malawi,MWI,2004,Arable land (% of land area),AG.LND.ARBL.ZS,31.8201103097157
Malawi,MWI,2003,Arable land (% of land area),AG.LND.ARBL.ZS,31.8201103097157
Malawi,MWI,2002,Arable land (% of land area),AG.LND.ARBL.ZS,30.22910479423
Malawi,MWI,2001,Arable land (% of land area),AG.LND.ARBL.ZS,30.22910479423
Malawi,MWI,2000,Arable land (% of land area),AG.LND.ARBL.ZS,29.1684344505728
Malawi,MWI,1999,Arable land (% of land area),AG.LND.ARBL.ZS,28.6380992787442
Malawi,MWI,1998,Arable land (% of land area),AG.LND.ARBL.ZS,27.577428935087
Malawi,MWI,1997,Arable land (% of land area),AG.LND.ARBL.ZS,25.9864234196012
Malawi,MWI,1996,Arable land (% of land area),AG.LND.ARBL.ZS,25.4560882477726
Malawi,MWI,1995,Arable land (% of land area),AG.LND.ARBL.ZS,24.3954179041154
Malawi,MWI,1994,Arable land (% of land area),AG.LND.ARBL.ZS,22.274077216801
Malawi,MWI,1993,Arable land (% of land area),AG.LND.ARBL.ZS,24.3954179041154
Malawi,MWI,1992,Arable land (% of land area),AG.LND.ARBL.ZS,24.3954179041154
Malawi,MWI,1991,Arable land (% of land area),AG.LND.ARBL.ZS,24.925753075944
Malawi,MWI,1990,Arable land (% of land area),AG.LND.ARBL.ZS,23.8650827322868
Malawi,MWI,1989,Arable land (% of land area),AG.LND.ARBL.ZS,23.3347475604582
Malawi,MWI,1988,Arable land (% of land area),AG.LND.ARBL.ZS,22.8044123886296
Malawi,MWI,1987,Arable land (% of land area),AG.LND.ARBL.ZS,22.8044123886296
Malawi,MWI,1986,Arable land (% of land area),AG.LND.ARBL.ZS,22.8044123886296
Malawi,MWI,1985,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1984,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1983,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1982,Arable land (% of land area),AG.LND.ARBL.ZS,22.274077216801
Malawi,MWI,1981,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1980,Arable land (% of land area),AG.LND.ARBL.ZS,20.1527365294866
Malawi,MWI,1979,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1978,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1977,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1976,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1975,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1974,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1973,Arable land (% of land area),AG.LND.ARBL.ZS,21.7437420449724
Malawi,MWI,1972,Arable land (% of land area),AG.LND.ARBL.ZS,21.2134068731438
Malawi,MWI,1971,Arable land (% of land area),AG.LND.ARBL.ZS,20.6830717013152
Malawi,MWI,1970,Arable land (% of land area),AG.LND.ARBL.ZS,19.0920661858294
Malawi,MWI,1969,Arable land (% of land area),AG.LND.ARBL.ZS,19.622401357658
Malawi,MWI,1968,Arable land (% of land area),AG.LND.ARBL.ZS,19.0920661858294
Malawi,MWI,1967,Arable land (% of land area),AG.LND.ARBL.ZS,18.0313958421723
